qt_tok_dom_ponto,qt_tok_dom_hifen,qt_tok_dom_underline,qt_tok_dir_ponto,qt_tok_dir_barra,qt_tok_dir_interrog,qt_tok_dir_igualdade,qt_tok_dir_hifen,qt_tok_dir_underline,qt_tok_dir_arroba,qt_tok_dir_exclam,at_tok_dir_til,qt_tok_arq_ponto,qt_tok_arq_interrog,qt_tok_arq_igualdade,qt_tok_arq_hifen,qt_tok_arq_underline,qt_tok_arq_arroba,qt_tok_arq_exclam,at_tok_arq_til,qt_tok_par_ponto,qt_tok_par_barra,qt_tok_par_interrog,qt_tok_par_igualdade,qt_tok_par_hifen,qt_tok_par_underline,qt_tok_par_arroba,qt_tok_par_ecomerc,qt_tok_par_exclam,at_tok_par_til,qt_params,qt_tok_url_ponto,qt_tok_url_barra,qt_tok_url_interrog,qt_tok_url_igualdade,qt_tok_url_hifen,qt_tok_url_underline,qt_tok_url_arroba,qt_tok_url_ecomerc,qt_tok_url_exclam,at_tok_url_til,pres_tld_arg,comp_dominio,comp_diretorio,comp_arquivo,comp_params,comp_url,mal_phi,presenca_marca,ip_assoc,sn_assoc,data_tempo_ativo,geo_localizacao,rank_google,rank_alexa,rbl_check,classe
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,14,0,0,30,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,24,0,0,40,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,24,0,0,40,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,30,0,0,46,0,0,1,0,0,BR,9,4,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,17,0,0,33,0,0,1,0,0,BR,9,4,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,24,0,0,40,0,2,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,19,0,0,35,0,0,1,0,0,BR,9,4,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,19,0,0,35,0,0,1,0,0,BR,9,4,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,23,0,0,39,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,16,7,13,0,36,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,27,0,0,43,0,2,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,36,0,0,52,0,2,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,35,0,0,51,0,2,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,22,0,0,38,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,12,0,0,28,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,13,0,0,29,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,21,0,0,37,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,37,0,0,53,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,36,0,0,52,0,0,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,31,0,0,47,0,2,1,0,0,BR,9,-1,5,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,16,14,0,0,30,0,0,1,0,0,BR,9,-1,5,benigna
3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,17,4,0,0,21,0,0,2,0,0,BR,5,-1,8,benigna
2,0,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,1,0,0,0,0,0,12,49,14,0,75,0,0,2,0,0,BR,6,-1,8,benigna
2,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,0,0,0,0,0,12,47,11,0,70,0,0,2,0,0,BR,6,-1,8,benigna
2,0,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,1,0,0,0,0,0,12,40,14,0,66,0,0,2,0,0,BR,6,-1,8,benigna
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,18,7,6,0,31,0,0,2,0,0,BR,5,1,8,benigna
2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,18,11,6,0,35,0,0,2,0,0,BR,5,-1,8,benigna
2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,16,21,0,0,37,0,2,1,0,0,BR,8,4,3,benigna
2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,16,22,0,0,38,0,0,1,0,0,BR,8,4,5,benigna
2,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,14,0,0,0,0,0,0,18,102,0,0,120,0,2,2,0,0,BR,6,-1,8,benigna
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,27,12,17,0,56,0,1,2,0,0,BR,7,-1,8,benigna
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,12,0,14,0,26,0,0,1,3,0,BR,1,18,12,benigna
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,25,0,14,0,39,0,0,2,0,0,BR,6,-1,8,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,2,0,0,BR,6,-1,8,benigna
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,23,0,49,0,72,0,0,2,0,0,BR,7,287,6,benigna
3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,14,24,11,0,49,0,0,2,2,0,BR,8,-1,8,benigna
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0,4,0,16,0,3,2,2,0,BR,7,211,8,benigna
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0,12,0,12,6,30,0,3,2,2,0,BR,7,211,6,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,1,2,5,0,BR,7,-1,20,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,1,2,5,0,BR,7,18,16,benigna
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,14,13,24,0,51,0,3,2,4,0,BR,7,-1,20,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,2,0,0,BR,-1,-1,8,benigna
2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,0,3,0,0,4,3,2,1,4,2,2,0,3,0,0,0,20,7,13,58,98,0,0,2,3,0,BR,-1,-1,12,benigna
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,1,1,3,0,BR,1,-1,12,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,1,5,0,BR,6,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,12,19,0,41,0,0,2,4,0,BR,7,-1,16,benigna
2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,14,21,0,0,35,0,1,1,5,0,BR,9,-1,20,benigna
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,14,8,0,16,38,0,1,1,5,0,BR,9,-1,20,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,2,3,0,BR,5,-1,12,benigna
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,15,14,8,0,37,0,2,2,3,0,BR,7,-1,12,benigna
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,15,15,9,0,39,0,2,2,3,0,BR,7,-1,12,benigna
2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,15,15,13,0,43,0,2,2,3,0,BR,7,-1,12,benigna
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,11,11,0,0,22,0,2,4,1,0,BR,6,-1,4,benigna
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,15,7,20,0,42,0,0,2,8,0,BR,8,-1,32,benigna
2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,12,30,14,0,56,0,0,2,3,0,BR,6,-1,12,benigna
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,3,1,1,2,0,1,0,1,0,0,0,14,0,11,33,58,0,1,2,3,0,BR,6,-1,12,benigna
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14,14,0,0,28,0,1,2,3,0,BR,6,-1,12,benigna
3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,14,15,0,0,29,0,0,1,2,0,BR,6,7,8,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,2,2,0,BR,6,-1,8,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,2,2,0,BR,6,391,8,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,2,2,0,BR,5,-1,8,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,8,0,39,0,1,2,4,0,BR,8,1,18,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,18,13,4,6,41,0,1,2,4,0,BR,8,1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,10,0,41,0,1,2,4,0,BR,8,1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,12,0,43,0,3,2,4,0,BR,8,1,16,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,9,0,40,0,1,2,4,0,BR,8,1,16,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,12,0,43,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,13,0,44,0,3,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,11,0,42,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,8,0,39,0,3,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,16,0,47,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,5,0,36,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,13,14,0,45,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,10,0,42,0,1,2,4,0,BR,8,1,17,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,8,0,40,0,1,2,4,0,BR,8,1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,17,0,49,0,1,2,4,0,BR,8,1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,12,0,44,0,3,2,4,0,BR,8,1,17,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,6,0,38,0,1,2,4,0,BR,8,1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,9,0,41,0,1,2,4,0,BR,8,1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,7,0,39,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,19,0,51,0,3,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,19,0,51,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,16,0,48,0,3,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,14,0,46,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,14,0,46,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,12,0,44,0,3,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,6,0,38,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,11,0,43,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,7,0,39,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,9,0,41,0,1,2,4,0,BR,8,-1,20,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,18,14,10,0,42,0,3,2,4,0,BR,8,-1,20,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,1,2,2,0,BR,5,551,8,benigna
2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,14,7,11,0,32,0,0,2,2,0,BR,6,-1,8,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,11,13,0,0,24,0,0,2,7,0,BR,7,-1,28,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,11,18,0,0,29,0,0,2,7,0,BR,7,-1,28,benigna
2,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,0,0,4,3,4,1,4,1,3,0,3,0,0,0,12,31,11,75,129,0,0,2,7,0,BR,6,-1,28,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,2,2,2754,BR,5,10,8,benigna
2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,17,19,54,0,90,0,3,2,2,0,BR,7,-1,8,benigna
2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,2,4,1,2,1,1,0,1,0,0,0,14,25,6,28,73,0,0,2,3,0,BR,8,-1,14,benigna
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,1,3,0,BR,2,-1,12,benigna
2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,13,12,0,0,25,0,0,2,4,0,BR,8,-1,20,benigna
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,16,11,0,0,27,0,0,2,2,0,BR,6,-1,8,benigna
2,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,8,0,0,0,0,0,0,14,81,0,0,95,0,0,2,4,0,BR,7,-1,16,benigna
2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,10,20,12,0,42,0,0,2,4,0,BR,8,-1,20,benigna
2,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,1,0,0,0,0,0,10,33,18,0,61,0,0,2,4,0,BR,8,-1,20,benigna
2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,10,23,12,0,45,0,0,2,4,0,BR,8,-1,20,benigna
2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,10,24,12,0,46,0,0,2,4,0,BR,8,2,21,benigna
2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,10,24,12,0,46,0,0,2,4,0,BR,8,2,21,benigna
2,0,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,10,27,12,0,49,0,0,2,4,0,BR,8,2,23,benigna
2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,10,29,12,0,51,0,0,2,4,0,BR,8,-1,20,benigna
2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,10,27,12,0,49,0,0,2,4,0,BR,8,2,18,benigna
2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,10,24,12,0,46,0,0,2,4,0,BR,8,-1,20,benigna
2,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,0,10,30,12,0,52,0,0,2,4,0,BR,8,-1,20,benigna
